prompt_index,prompt,image_index,score
0,{} barn in snowy ice,0,21.737075805664062
0,{} barn in snowy ice,1,27.57024383544922
0,{} barn in snowy ice,2,27.235280990600586
0,{} barn in snowy ice,3,25.888639450073242
0,{} barn in snowy ice,4,27.24626922607422
0,{} barn in snowy ice,5,23.32672119140625
0,{} barn in snowy ice,6,26.947256088256836
0,{} barn in snowy ice,7,26.042192459106445
0,{} barn in snowy ice,8,26.56648826599121
0,{} barn in snowy ice,9,27.09284782409668
0,{} barn in snowy ice,10,27.399551391601562
0,{} barn in snowy ice,11,30.02393913269043
0,{} barn in snowy ice,12,28.033906936645508
0,{} barn in snowy ice,13,27.53822135925293
0,{} barn in snowy ice,14,29.022899627685547
0,{} barn in snowy ice,15,28.828577041625977
0,{} barn in snowy ice,16,28.62980079650879
0,{} barn in snowy ice,17,25.699081420898438
0,{} barn in snowy ice,18,29.28892707824707
0,{} barn in snowy ice,19,27.376598358154297
0,{} barn in snowy ice,20,27.438697814941406
0,{} barn in snowy ice,21,28.04468536376953
0,{} barn in snowy ice,22,29.146503448486328
0,{} barn in snowy ice,23,27.131637573242188
0,{} barn in snowy ice,24,26.940256118774414
0,{} barn in snowy ice,25,28.693002700805664
0,{} barn in snowy ice,26,26.47588348388672
0,{} barn in snowy ice,27,28.239727020263672
0,{} barn in snowy ice,28,28.55194854736328
0,{} barn in snowy ice,29,27.077478408813477
0,{} barn in snowy ice,30,26.152647018432617
0,{} barn in snowy ice,31,29.808467864990234
0,{} barn in snowy ice,32,27.131122589111328
0,{} barn in snowy ice,33,28.3407039642334
0,{} barn in snowy ice,34,26.73851776123047
0,{} barn in snowy ice,35,27.49170684814453
0,{} barn in snowy ice,36,28.32380485534668
0,{} barn in snowy ice,37,26.60150146484375
0,{} barn in snowy ice,38,27.667125701904297
0,{} barn in snowy ice,39,28.154155731201172
0,{} barn in snowy ice,40,26.870704650878906
0,{} barn in snowy ice,41,28.420364379882812
0,{} barn in snowy ice,42,26.319826126098633
0,{} barn in snowy ice,43,24.659818649291992
0,{} barn in snowy ice,44,27.125818252563477
0,{} barn in snowy ice,45,28.76356315612793
0,{} barn in snowy ice,46,28.387208938598633
0,{} barn in snowy ice,47,27.13262367248535
0,{} barn in snowy ice,48,27.42093849182129
0,{} barn in snowy ice,49,27.946699142456055
1,{} barn surrounded by blooming sunflower field,0,29.84865379333496
1,{} barn surrounded by blooming sunflower field,1,29.46832847595215
1,{} barn surrounded by blooming sunflower field,2,27.986738204956055
1,{} barn surrounded by blooming sunflower field,3,25.485095977783203
1,{} barn surrounded by blooming sunflower field,4,27.161766052246094
1,{} barn surrounded by blooming sunflower field,5,28.210342407226562
1,{} barn surrounded by blooming sunflower field,6,25.663188934326172
1,{} barn surrounded by blooming sunflower field,7,26.713409423828125
1,{} barn surrounded by blooming sunflower field,8,28.92687225341797
1,{} barn surrounded by blooming sunflower field,9,28.648107528686523
1,{} barn surrounded by blooming sunflower field,10,27.00086212158203
1,{} barn surrounded by blooming sunflower field,11,29.278451919555664
1,{} barn surrounded by blooming sunflower field,12,21.985118865966797
1,{} barn surrounded by blooming sunflower field,13,28.736568450927734
1,{} barn surrounded by blooming sunflower field,14,27.38130760192871
1,{} barn surrounded by blooming sunflower field,15,28.955162048339844
1,{} barn surrounded by blooming sunflower field,16,27.36907386779785
1,{} barn surrounded by blooming sunflower field,17,28.874820709228516
1,{} barn surrounded by blooming sunflower field,18,25.49465560913086
1,{} barn surrounded by blooming sunflower field,19,26.525110244750977
1,{} barn surrounded by blooming sunflower field,20,29.320377349853516
1,{} barn surrounded by blooming sunflower field,21,20.815814971923828
1,{} barn surrounded by blooming sunflower field,22,28.582399368286133
1,{} barn surrounded by blooming sunflower field,23,26.511293411254883
1,{} barn surrounded by blooming sunflower field,24,21.76416778564453
1,{} barn surrounded by blooming sunflower field,25,27.592435836791992
1,{} barn surrounded by blooming sunflower field,26,28.826099395751953
1,{} barn surrounded by blooming sunflower field,27,27.422645568847656
1,{} barn surrounded by blooming sunflower field,28,28.95984649658203
1,{} barn surrounded by blooming sunflower field,29,23.95354461669922
1,{} barn surrounded by blooming sunflower field,30,26.126745223999023
1,{} barn surrounded by blooming sunflower field,31,23.491455078125
1,{} barn surrounded by blooming sunflower field,32,26.279634475708008
1,{} barn surrounded by blooming sunflower field,33,26.210424423217773
1,{} barn surrounded by blooming sunflower field,34,26.093643188476562
1,{} barn surrounded by blooming sunflower field,35,28.325664520263672
