prompt_index,prompt,image_index,score
0, a cat,0,20.788293838500977
0, a cat,1,19.322351455688477
0, a cat,2,20.587831497192383
0, a cat,3,20.181175231933594
0, a cat,4,20.29212188720703
0, a cat,5,20.777544021606445
0, a cat,6,20.70656967163086
0, a cat,7,21.53065299987793
0, a cat,8,19.906036376953125
0, a cat,9,20.882966995239258
0, a cat,10,19.90462303161621
0, a cat,11,19.843116760253906
0, a cat,12,20.461952209472656
0, a cat,13,20.918535232543945
0, a cat,14,19.53167152404785
0, a cat,15,19.171356201171875
0, a cat,16,19.71676254272461
0, a cat,17,20.62700080871582
0, a cat,18,20.080312728881836
0, a cat,19,21.450302124023438
0, a cat,20,20.10279655456543
0, a cat,21,19.726137161254883
0, a cat,22,19.44761085510254
0, a cat,23,20.69080352783203
0, a cat,24,20.29953956604004
0, a cat,25,21.59522247314453
0, a cat,26,18.663604736328125
0, a cat,27,20.4058895111084
0, a cat,28,19.280866622924805
0, a cat,29,20.018375396728516
0, a cat,30,19.751708984375
0, a cat,31,20.068815231323242
0, a cat,32,19.065143585205078
0, a cat,33,19.345935821533203
0, a cat,34,21.35662078857422
0, a cat,35,21.422916412353516
0, a cat,36,21.267927169799805
0, a cat,37,19.7503604888916
0, a cat,38,19.731292724609375
0, a cat,39,20.941383361816406
0, a cat,40,21.169431686401367
0, a cat,41,19.237831115722656
0, a cat,42,22.145227432250977
0, a cat,43,20.019859313964844
0, a cat,44,20.56156349182129
0, a cat,45,21.05535316467285
0, a cat,46,20.586963653564453
0, a cat,47,21.714399337768555
0, a cat,48,21.796926498413086
0, a cat,49,19.776594161987305
1, a cat,0,23.758586883544922
1, a cat,1,24.018606185913086
1, a cat,2,23.30826759338379
1, a cat,3,22.60741424560547
1, a cat,4,22.14411735534668
1, a cat,5,22.905176162719727
1, a cat,6,23.609193801879883
1, a cat,7,22.385498046875
1, a cat,8,20.748401641845703
1, a cat,9,24.275480270385742
1, a cat,10,21.399572372436523
1, a cat,11,21.878522872924805
1, a cat,12,22.529979705810547
1, a cat,13,22.229061126708984
1, a cat,14,22.997047424316406
1, a cat,15,22.427215576171875
1, a cat,16,23.722761154174805
1, a cat,17,23.755477905273438
1, a cat,18,21.616605758666992
1, a cat,19,23.649736404418945
1, a cat,20,23.105823516845703
1, a cat,21,23.102678298950195
1, a cat,22,23.457876205444336
1, a cat,23,21.047456741333008
1, a cat,24,23.7026309967041
1, a cat,25,19.755802154541016
1, a cat,26,23.99092674255371
1, a cat,27,23.241840362548828
1, a cat,28,23.9305419921875
1, a cat,29,22.100933074951172
1, a cat,30,22.86994171142578
1, a cat,31,24.07164192199707
1, a cat,32,23.202434539794922
1, a cat,33,22.917865753173828
1, a cat,34,22.479143142700195
1, a cat,35,24.517255783081055
1, a cat,36,20.221725463867188
1, a cat,37,22.990386962890625
1, a cat,38,23.929691314697266
1, a cat,39,23.1955623626709
1, a cat,40,24.3752498626709
1, a cat,41,22.728809356689453
1, a cat,42,22.97305679321289
1, a cat,43,23.251771926879883
1, a cat,44,23.255279541015625
1, a cat,45,22.827362060546875
1, a cat,46,21.232513427734375
1, a cat,47,22.211891174316406
1, a cat,48,23.19693946838379
1, a cat,49,23.03794288635254
2, a cat,0,21.17653465270996
2, a cat,1,20.809627532958984
2, a cat,2,21.63750457763672
2, a cat,3,11.166461944580078
2, a cat,4,22.258298873901367
2, a cat,5,21.77739715576172
2, a cat,6,20.352670669555664
2, a cat,7,22.989948272705078
2, a cat,8,19.818252563476562
2, a cat,9,21.033344268798828
2, a cat,10,22.169750213623047
2, a cat,11,20.677106857299805
2, a cat,12,21.536516189575195
2, a cat,13,22.250568389892578
2, a cat,14,22.208377838134766
2, a cat,15,22.24932098388672
2, a cat,16,22.52701759338379
2, a cat,17,22.9901180267334
2, a cat,18,22.029369354248047
2, a cat,19,20.801315307617188
2, a cat,20,21.836685180664062
2, a cat,21,22.615840911865234
2, a cat,22,22.406688690185547
2, a cat,23,23.153472900390625
2, a cat,24,21.58625602722168
2, a cat,25,20.572322845458984
2, a cat,26,21.104263305664062
2, a cat,27,21.29136085510254
2, a cat,28,21.68644905090332
2, a cat,29,23.25661849975586
2, a cat,30,21.074766159057617
2, a cat,31,21.957780838012695
2, a cat,32,21.560245513916016
2, a cat,33,22.43376350402832
2, a cat,34,20.846738815307617
2, a cat,35,22.860950469970703
2, a cat,36,21.432334899902344
2, a cat,37,22.06583595275879
2, a cat,38,21.454330444335938
2, a cat,39,21.92978286743164
2, a cat,40,20.63228988647461
2, a cat,41,22.828969955444336
2, a cat,42,21.901716232299805
2, a cat,43,21.646011352539062
2, a cat,44,21.061845779418945
2, a cat,45,21.52604103088379
2, a cat,46,22.456562042236328
2, a cat,47,22.38681983947754
2, a cat,48,21.66901206970215
2, a cat,49,21.878015518188477
3, a cat,0,22.14748191833496
3, a cat,1,21.622028350830078
3, a cat,2,22.214487075805664
3, a cat,3,22.947784423828125
3, a cat,4,23.358732223510742
3, a cat,5,22.040098190307617
3, a cat,6,22.113718032836914
3, a cat,7,22.513708114624023
3, a cat,8,22.029590606689453
3, a cat,9,22.09903335571289
3, a cat,10,22.624406814575195
3, a cat,11,23.125782012939453
3, a cat,12,22.932767868041992
3, a cat,13,22.39697265625
3, a cat,14,21.45939064025879
3, a cat,15,21.83051872253418
3, a cat,16,19.368568420410156
3, a cat,17,21.7481632232666
3, a cat,18,22.295305252075195
3, a cat,19,22.492403030395508
3, a cat,20,22.136411666870117
3, a cat,21,23.544321060180664
3, a cat,22,22.279335021972656
