prompt_index,prompt,image_index,score
0,cat wearing a hat,0,27.604564666748047
0,cat wearing a hat,1,25.418926239013672
0,cat wearing a hat,2,20.06001853942871
0,cat wearing a hat,3,22.200641632080078
0,cat wearing a hat,4,26.50562286376953
0,cat wearing a hat,5,24.955434799194336
0,cat wearing a hat,6,26.9840087890625
0,cat wearing a hat,7,28.806062698364258
0,cat wearing a hat,8,28.193986892700195
0,cat wearing a hat,9,25.957674026489258
0,cat wearing a hat,10,26.944551467895508
0,cat wearing a hat,11,25.923439025878906
0,cat wearing a hat,12,17.329151153564453
0,cat wearing a hat,13,28.07845115661621
0,cat wearing a hat,14,28.05405616760254
0,cat wearing a hat,15,27.04959487915039
0,cat wearing a hat,16,18.487960815429688
0,cat wearing a hat,17,22.721036911010742
0,cat wearing a hat,18,16.387537002563477
0,cat wearing a hat,19,27.868621826171875
0,cat wearing a hat,20,24.708215713500977
0,cat wearing a hat,21,27.457061767578125
0,cat wearing a hat,22,20.68081283569336
0,cat wearing a hat,23,22.95646095275879
0,cat wearing a hat,24,24.99416732788086
0,cat wearing a hat,25,25.107318878173828
0,cat wearing a hat,26,26.69020652770996
0,cat wearing a hat,27,27.339059829711914
0,cat wearing a hat,28,16.863595962524414
0,cat wearing a hat,29,17.361522674560547
0,cat wearing a hat,30,26.80821418762207
0,cat wearing a hat,31,25.199800491333008
0,cat wearing a hat,32,25.46807289123535
0,cat wearing a hat,33,27.189563751220703
0,cat wearing a hat,34,27.675687789916992
0,cat wearing a hat,35,26.472013473510742
0,cat wearing a hat,36,25.889705657958984
0,cat wearing a hat,37,19.510278701782227
0,cat wearing a hat,38,26.248191833496094
0,cat wearing a hat,39,26.914628982543945
0,cat wearing a hat,40,25.22942352294922
0,cat wearing a hat,41,16.16056251525879
0,cat wearing a hat,42,14.909622192382812
0,cat wearing a hat,43,28.263347625732422
0,cat wearing a hat,44,23.947555541992188
0,cat wearing a hat,45,24.119335174560547
0,cat wearing a hat,46,15.144501686096191
0,cat wearing a hat,47,25.472915649414062
