prompt_index,prompt,image_index,score
0, a wooden pot,0,24.432228088378906
0, a wooden pot,1,20.657176971435547
0, a wooden pot,2,24.601667404174805
0, a wooden pot,3,21.383432388305664
0, a wooden pot,4,25.33403968811035
0, a wooden pot,5,26.113487243652344
0, a wooden pot,6,21.876256942749023
0, a wooden pot,7,23.745986938476562
0, a wooden pot,8,24.33094024658203
0, a wooden pot,9,23.657596588134766
0, a wooden pot,10,22.84393882751465
0, a wooden pot,11,23.33773422241211
0, a wooden pot,12,23.50136947631836
0, a wooden pot,13,22.566648483276367
0, a wooden pot,14,22.592912673950195
0, a wooden pot,15,23.426433563232422
0, a wooden pot,16,23.385629653930664
0, a wooden pot,17,25.649606704711914
0, a wooden pot,18,22.604476928710938
0, a wooden pot,19,24.316560745239258
0, a wooden pot,20,23.34364891052246
0, a wooden pot,21,24.370458602905273
0, a wooden pot,22,22.969562530517578
0, a wooden pot,23,24.11587142944336
0, a wooden pot,24,22.237842559814453
0, a wooden pot,25,23.47394561767578
0, a wooden pot,26,21.036588668823242
0, a wooden pot,27,24.387474060058594
0, a wooden pot,28,22.819944381713867
0, a wooden pot,29,22.263612747192383
0, a wooden pot,30,21.79025650024414
0, a wooden pot,31,23.73851776123047
0, a wooden pot,32,22.771512985229492
0, a wooden pot,33,23.31726837158203
0, a wooden pot,34,23.839147567749023
0, a wooden pot,35,25.136714935302734
0, a wooden pot,36,24.77358055114746
0, a wooden pot,37,22.719736099243164
0, a wooden pot,38,23.819297790527344
0, a wooden pot,39,24.723655700683594
0, a wooden pot,40,23.41267967224121
0, a wooden pot,41,24.043216705322266
0, a wooden pot,42,22.599401473999023
0, a wooden pot,43,25.736724853515625
0, a wooden pot,44,23.08772087097168
0, a wooden pot,45,23.29094696044922
0, a wooden pot,46,22.20846176147461
0, a wooden pot,47,21.64524269104004
0, a wooden pot,48,23.99229621887207
0, a wooden pot,49,23.696826934814453
1, a wooden pot,0,23.058164596557617
1, a wooden pot,1,23.259057998657227
1, a wooden pot,2,23.897977828979492
1, a wooden pot,3,21.72470474243164
1, a wooden pot,4,23.841453552246094
1, a wooden pot,5,24.361791610717773
1, a wooden pot,6,25.42603874206543
1, a wooden pot,7,25.252214431762695
1, a wooden pot,8,25.97345733642578
1, a wooden pot,9,25.87244415283203
1, a wooden pot,10,25.494277954101562
1, a wooden pot,11,22.734926223754883
1, a wooden pot,12,25.405200958251953
1, a wooden pot,13,22.560457229614258
1, a wooden pot,14,27.745542526245117
1, a wooden pot,15,27.179046630859375
1, a wooden pot,16,23.849239349365234
1, a wooden pot,17,26.605215072631836
1, a wooden pot,18,23.298341751098633
1, a wooden pot,19,22.098894119262695
1, a wooden pot,20,23.10920524597168
1, a wooden pot,21,21.05611801147461
1, a wooden pot,22,25.654438018798828
1, a wooden pot,23,21.59170913696289
1, a wooden pot,24,24.749969482421875
1, a wooden pot,25,22.99954605102539
1, a wooden pot,26,26.76610565185547
