prompt_index,prompt,image_index,score
0, a dog,0,16.750944137573242
0, a dog,1,17.25082778930664
0, a dog,2,17.64116668701172
0, a dog,3,17.84088897705078
0, a dog,4,17.628917694091797
0, a dog,5,17.524423599243164
0, a dog,6,16.967243194580078
0, a dog,7,17.08907127380371
0, a dog,8,17.458852767944336
0, a dog,9,16.971710205078125
0, a dog,10,16.820322036743164
0, a dog,11,17.793201446533203
0, a dog,12,17.182905197143555
0, a dog,13,17.17267608642578
0, a dog,14,18.021642684936523
0, a dog,15,17.11620330810547
0, a dog,16,17.69166374206543
0, a dog,17,18.142492294311523
0, a dog,18,16.52054214477539
0, a dog,19,16.7321834564209
0, a dog,20,17.832338333129883
0, a dog,21,18.05820655822754
0, a dog,22,16.483596801757812
0, a dog,23,18.091148376464844
0, a dog,24,17.192378997802734
0, a dog,25,17.75528907775879
0, a dog,26,16.188310623168945
0, a dog,27,18.25027084350586
0, a dog,28,18.205005645751953
0, a dog,29,17.128786087036133
0, a dog,30,17.519702911376953
0, a dog,31,17.141563415527344
0, a dog,32,17.52168083190918
0, a dog,33,18.11863136291504
0, a dog,34,17.258249282836914
0, a dog,35,17.18863296508789
0, a dog,36,17.897735595703125
0, a dog,37,17.323646545410156
0, a dog,38,17.553442001342773
0, a dog,39,18.308448791503906
0, a dog,40,16.2701416015625
0, a dog,41,17.431446075439453
0, a dog,42,17.298776626586914
0, a dog,43,16.82733154296875
0, a dog,44,18.094459533691406
0, a dog,45,18.23051643371582
0, a dog,46,16.750211715698242
0, a dog,47,17.401622772216797
0, a dog,48,17.91748046875
0, a dog,49,16.45122528076172
1, a dog,0,18.746105194091797
1, a dog,1,19.470897674560547
1, a dog,2,18.673986434936523
1, a dog,3,19.277393341064453
1, a dog,4,19.302494049072266
1, a dog,5,19.924335479736328
1, a dog,6,20.193317413330078
1, a dog,7,20.26578712463379
1, a dog,8,16.602479934692383
1, a dog,9,20.00025749206543
1, a dog,10,18.890453338623047
1, a dog,11,19.045236587524414
1, a dog,12,20.136823654174805
1, a dog,13,18.455228805541992
1, a dog,14,18.988136291503906
1, a dog,15,19.409950256347656
1, a dog,16,18.872495651245117
1, a dog,17,16.203914642333984
1, a dog,18,19.29125213623047
1, a dog,19,18.99656867980957
1, a dog,20,19.276533126831055
1, a dog,21,17.423873901367188
1, a dog,22,20.361116409301758
1, a dog,23,19.4864559173584
1, a dog,24,20.497135162353516
